Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact
702,23,Male,Graduate,Russia,6.8,Instagram,Yes,5.9,4,Negative
703,24,Male,Undergraduate,USA,4.7,YouTube,No,7,6.2,Neutral
703,21,Female,Undergraduate,China,5.6,WeChat,Yes,6.7,6,Negative
704,23,Male,Graduate,Other,3.6,TikTok,No,8.6,7.9,Positive
704,24,Male,Graduate,Japan,4.3,Twitter,No,7.5,8,Positive
705,19,Male,High School,Australia,5.8,Facebook,Yes,7.4,6.2,Neutral
705,19,Female,Undergraduate,Poland,6.2,Facebook,Yes,6.3,5,Negative
706,18,Male,Undergraduate,Other,3.7,Snapchat,Yes,7.5,7,Positive
707,24,Female,Graduate,Other,7.5,YouTube,No,4.9,4.9,Negative
708,19,Male,Undergraduate,India,8.1,Instagram,Yes,4.8,4.1,Negative
709,22,Female,Undergraduate,Other,2,LinkedIn,No,7.5,8.3,Positive
710,23,Male,Undergraduate,Canada,6,Snapchat,Yes,6.5,6.1,Neutral
711,23,Male,Undergraduate,Other,3.5,YouTube,No,7.8,7.2,Positive
712,22,Female,High School,Other,1.9,Twitter,No,9,8.6,Positive
713,19,Female,Undergraduate,Other,7.2,YouTube,Yes,5.9,5,Negative
714,23,Male,Graduate,Other,6.6,TikTok,No,5.6,5,Negative
715,18,Female,High School,Other,7.4,YouTube,Yes,5.8,4.7,Negative
716,23,Female,Undergraduate,Australia,7.4,LinkedIn,No,5.1,4.3,Negative
717,18,Male,High School,Canada,6.1,Instagram,Yes,5.6,4.6,Negative
718,24,Male,Undergraduate,Other,5.2,YouTube,Yes,6.5,6,Neutral
719,20,Male,Graduate,Australia,2.8,Twitter,No,7,7.8,Positive
720,22,Male,High School,Other,6.6,LinkedIn,Yes,4.8,4.7,Negative
721,20,Female,Undergraduate,India,5.3,TikTok,Yes,6,6.5,Neutral
722,23,Female,High School,Other,6.6,TikTok,Yes,6,5,Negative
723,19,Male,Graduate,Canada,2.6,TikTok,No,8.4,8.2,Positive
724,20,Female,Undergraduate,Other,8.2,Twitter,Yes,5,5.9,Negative
725,24,Male,High School,UK,5.9,TikTok,No,5.9,4.9,Negative
726,20,Male,Undergraduate,Other,8.1,LinkedIn,No,5.9,5.9,Negative
727,18,Female,High School,Other,6.6,Instagram,Yes,5.4,5.4,Negative
728,19,Female,High School,Other,7.7,Snapchat,Yes,5.7,5.3,Negative
729,24,Female,Undergraduate,Other,6.2,LinkedIn,Yes,6,4.8,Negative
730,18,Female,Graduate,Other,5.6,Twitter,Yes,4.8,5.9,Negative
731,19,Female,High School,India,8.5,Snapchat,Yes,5.8,4.8,Negative
732,18,Male,High School,Other,7.4,YouTube,Yes,5,4.7,Negative
733,18,Male,Graduate,USA,4.5,Facebook,Yes,7.2,6.5,Neutral
734,23,Male,Undergraduate,UK,4,Snapchat,No,7.2,6.2,Neutral
735,24,Male,Graduate,Other,5.9,Snapchat,No,6.1,6.1,Neutral
736,19,Female,High School,India,6,TikTok,Yes,6.8,6.5,Neutral
737,22,Male,Graduate,Other,5.2,Facebook,Yes,7.2,6,Neutral
738,18,Male,High School,Other,7.6,Snapchat,Yes,5.3,5.5,Negative
739,21,Female,High School,Other,3.7,Twitter,No,8.2,7.3,Positive
740,24,Male,Undergraduate,Other,6.3,TikTok,Yes,5.7,5.6,Negative
741,22,Female,Graduate,Other,5.2,LinkedIn,Yes,7.2,6.3,Neutral
742,24,Female,Undergraduate,Other,4.2,YouTube,No,7.3,6.1,Neutral
743,18,Female,Undergraduate,USA,3.8,Twitter,No,8.4,7.2,Positive
744,19,Female,High School,Other,4.5,LinkedIn,Yes,6.1,6.3,Neutral
745,20,Male,Undergraduate,Other,7.2,Facebook,Yes,4.6,4.4,Negative
746,23,Female,High School,Other,3,TikTok,No,8.6,7.7,Positive
747,20,Female,Graduate,Other,5,TikTok,Yes,7.4,6.7,Neutral
748,20,Male,Undergraduate,UK,4.3,LinkedIn,Yes,6.2,6.2,Neutral
749,23,Female,Graduate,Other,4.3,TikTok,No,6.1,6.3,Neutral
750,20,Female,High School,Canada,4.3,Facebook,No,6.4,6.2,Neutral
751,24,Male,High School,Canada,3.2,TikTok,No,7.5,8,Positive
752,23,Male,Undergraduate,Other,5,Twitter,No,6.7,6.8,Neutral
753,23,Female,Undergraduate,Canada,4.3,Snapchat,Yes,7.4,6.1,Neutral
754,23,Female,High School,Other,7.2,Facebook,No,5.6,4.6,Negative
755,20,Female,High School,USA,4.6,YouTube,No,6.1,6.7,Neutral
756,24,Male,Graduate,Australia,4,Snapchat,No,8.6,8.6,Positive
757,21,Male,Undergraduate,Other,6.1,Twitter,Yes,5.8,4.4,Negative
758,20,Female,High School,USA,5.6,TikTok,No,6.8,6.5,Neutral
759,20,Male,Graduate,Other,6,YouTube,Yes,5.3,5,Negative
760,22,Female,Graduate,Other,1.6,LinkedIn,Yes,7.1,7.4,Positive
761,22,Female,Undergraduate,Other,7,Instagram,Yes,5.9,4,Negative
762,20,Male,High School,Other,4,TikTok,Yes,7.1,7.3,Positive
763,19,Female,Graduate,Other,8.2,Instagram,Yes,4.5,5.8,Negative
764,18,Female,Undergraduate,Other,4.7,LinkedIn,No,6.2,6.4,Neutral
765,24,Male,Graduate,Other,2.1,Instagram,Yes,7.2,7.2,Positive
766,24,Male,High School,Other,3.8,LinkedIn,No,7.2,8.9,Positive
767,23,Female,Undergraduate,Other,6.3,Snapchat,Yes,5.7,5.9,Negative
768,19,Female,Graduate,Other,4.5,TikTok,Yes,6.5,6.8,Neutral
769,24,Female,Graduate,USA,3.9,LinkedIn,No,7.2,6.7,Neutral
770,18,Male,Undergraduate,Other,6,YouTube,Yes,5.9,4.1,Negative
771,21,Male,Graduate,Other,4.8,Twitter,Yes,6.6,7,Neutral
772,20,Female,High School,UK,3.8,TikTok,No,7.2,8.1,Positive
773,24,Female,Graduate,India,5.5,Twitter,Yes,4.6,5.1,Negative
774,23,Male,Undergraduate,Other,2.5,LinkedIn,No,7.1,8.8,Positive
775,23,Female,Graduate,Other,6,Facebook,Yes,6,5.7,Negative
776,22,Male,Undergraduate,Other,5.1,Twitter,No,6.5,6.9,Neutral
777,24,Female,High School,Other,3.4,YouTube,No,8.2,8.2,Positive
778,18,Female,High School,USA,5.7,Instagram,No,5.1,4.9,Negative
779,21,Female,High School,Germany,5.9,LinkedIn,Yes,5.1,5.9,Negative
780,24,Male,Graduate,Other,1.7,LinkedIn,No,8.4,7.6,Positive
781,24,Female,Graduate,Other,2.9,Twitter,No,8,7,Positive
782,18,Male,High School,Other,2.7,Snapchat,No,8.5,7.6,Positive
783,21,Male,Graduate,USA,5.8,TikTok,Yes,5.5,5.4,Negative
784,18,Male,High School,Other,7.5,LinkedIn,Yes,5,5.4,Negative
785,18,Female,Undergraduate,Other,6.3,LinkedIn,No,5.1,4.2,Negative
786,24,Female,Graduate,Australia,7.5,YouTube,Yes,4.7,5.3,Negative
787,21,Male,Graduate,Other,5.2,TikTok,Yes,6.4,7,Neutral
788,22,Male,Graduate,Canada,4.6,Instagram,No,6.7,7,Neutral
789,21,Female,Graduate,Other,2.7,Twitter,No,7.5,7.9,Positive
790,23,Male,High School,India,5.7,Snapchat,No,5.9,5.2,Negative
791,22,Female,Graduate,India,3,YouTube,Yes,8.9,7.1,Positive
792,24,Male,Graduate,Other,3.7,LinkedIn,No,8.5,8,Positive
793,19,Female,Undergraduate,Other,5.1,Twitter,Yes,7.1,6.6,Neutral
794,22,Female,High School,Other,5.8,LinkedIn,No,6.7,6.5,Neutral
795,21,Female,Graduate,Other,4.5,Instagram,Yes,6.4,6.7,Neutral
796,24,Female,Undergraduate,Other,2.3,YouTube,No,8.8,8.5,Positive
797,23,Male,Undergraduate,Other,3.8,Instagram,Yes,6.5,6.6,Neutral
798,19,Female,High School,Other,4.2,Facebook,Yes,6.9,6.7,Neutral
799,22,Female,Undergraduate,Australia,3,YouTube,No,8.3,7.8,Positive
800,20,Female,High School,India,5.1,LinkedIn,No,6.3,6.1,Neutral
801,24,Female,Graduate,India,3,Snapchat,Yes,7.1,7.2,Positive
802,21,Female,High School,Other,4.5,YouTube,No,6.1,6.3,Neutral
803,20,Male,Graduate,Other,3.5,TikTok,Yes,7.1,8.1,Positive
804,19,Female,High School,Other,4.6,LinkedIn,Yes,7.2,6.5,Neutral
805,20,Male,Undergraduate,USA,7.7,TikTok,Yes,5.6,5.3,Negative
806,22,Female,Graduate,Other,7,Instagram,Yes,5.8,4.3,Negative
807,24,Male,Undergraduate,Other,2.5,LinkedIn,No,7.9,8.8,Positive
808,20,Male,High School,Australia,7.3,YouTube,No,6,5.7,Negative
809,24,Male,Graduate,Other,3.2,LinkedIn,No,7.1,8.6,Positive
810,24,Female,Graduate,Other,8,Snapchat,No,5.6,6,Negative
811,20,Male,Undergraduate,Other,2,Snapchat,Yes,7.1,9,Positive
812,24,Male,Graduate,Other,7.2,YouTube,No,5.9,5.9,Negative
813,18,Male,High School,Other,3.7,LinkedIn,Yes,7.9,8.2,Positive
814,23,Female,Undergraduate,Other,4.7,Instagram,Yes,6.1,6.6,Neutral
815,19,Male,Undergraduate,Australia,4.3,Instagram,Yes,6.7,6.3,Neutral
816,18,Female,High School,UK,3.6,Twitter,Yes,7.1,7,Neutral
817,22,Female,High School,Other,5.2,TikTok,Yes,6.3,6.8,Neutral
818,22,Female,Undergraduate,Other,2.9,Facebook,No,7,7.2,Positive
819,19,Male,Undergraduate,USA,6.6,TikTok,Yes,5.9,5,Negative
820,22,Male,High School,Other,2.6,YouTube,No,7.7,8.4,Positive
821,23,Female,High School,Other,6.7,Instagram,Yes,5.8,5.5,Negative
822,19,Female,Undergraduate,USA,2.9,LinkedIn,No,8.9,7.4,Positive
823,18,Male,High School,India,3.7,LinkedIn,Yes,8.6,7.4,Positive
824,20,Female,Undergraduate,Other,2.8,LinkedIn,No,8.3,8.2,Positive
825,23,Male,Undergraduate,Other,7.8,Twitter,Yes,5.7,5.9,Negative
826,19,Female,High School,Other,2.5,Twitter,No,7.3,8.3,Positive
827,20,Male,Graduate,Other,4.1,Twitter,Yes,6.6,6.7,Neutral
828,18,Female,Undergraduate,USA,7,TikTok,No,4.9,5.4,Negative
829,20,Female,Graduate,Germany,6.8,TikTok,Yes,5.1,4.9,Negative
830,19,Male,High School,Other,5.3,Facebook,Yes,6.8,6.4,Neutral
831,18,Female,Undergraduate,Other,6.5,YouTube,No,5.6,4.3,Negative
832,22,Female,Undergraduate,Other,3.7,LinkedIn,No,6.2,6.9,Neutral
833,22,Male,High School,India,5.1,Twitter,Yes,6.3,6.9,Neutral
834,19,Female,Graduate,Australia,6.4,TikTok,Yes,5.5,4.4,Negative
835,19,Male,Undergraduate,India,7.7,Twitter,Yes,5.5,4.7,Negative
836,18,Male,High School,Australia,4.4,Facebook,Yes,6.5,6.5,Neutral
837,21,Female,Graduate,India,3.8,LinkedIn,No,7.2,7.5,Positive
838,18,Male,High School,Other,3.7,LinkedIn,Yes,6.7,6.2,Neutral
839,22,Male,High School,Other,2.6,Twitter,No,8.2,7.2,Positive
840,21,Male,High School,Other,2.6,TikTok,No,7.4,8.9,Positive
841,18,Female,Graduate,Other,3.7,Snapchat,No,7.9,7.3,Positive
842,20,Male,High School,Australia,3.3,LinkedIn,No,8.8,7.9,Positive
843,20,Male,Undergraduate,Other,2.8,Twitter,No,8.2,7.3,Positive
844,22,Male,Undergraduate,Other,6.9,Snapchat,Yes,4.6,5.2,Negative
845,19,Female,High School,Other,4.9,LinkedIn,No,6.8,6.6,Neutral
846,22,Male,Graduate,Other,1.6,TikTok,Yes,8.2,8.6,Positive
847,21,Male,Undergraduate,Other,1.8,TikTok,No,7.9,8.1,Positive
848,23,Female,High School,USA,7.9,Snapchat,Yes,5.8,5.1,Negative
849,20,Male,High School,USA,2.7,LinkedIn,No,7.6,8.9,Positive
850,24,Male,Graduate,Other,5.8,Snapchat,Yes,4.8,4.9,Negative
851,20,Female,High School,Other,7.2,Instagram,No,4.8,4.2,Negative
852,23,Male,Undergraduate,Other,4.1,TikTok,Yes,7.4,6.9,Neutral
853,19,Female,High School,Other,5.9,TikTok,No,6.3,6.8,Neutral
854,19,Male,Graduate,USA,5.8,YouTube,Yes,5.3,5.8,Negative
855,19,Female,Undergraduate,Other,6,LinkedIn,No,6,5.8,Negative
856,23,Female,Undergraduate,Other,6.1,Twitter,Yes,5.1,4.9,Negative
857,22,Male,Undergraduate,Other,5.8,YouTube,Yes,7.2,6,Neutral
858,19,Female,High School,Canada,7.4,Twitter,Yes,4.6,5.8,Negative
859,20,Male,High School,Other,2.5,LinkedIn,No,7.4,8.2,Positive
860,23,Female,Undergraduate,Australia,4.3,Instagram,No,6.4,6.5,Neutral
861,24,Male,Undergraduate,Canada,5.5,Snapchat,Yes,4.6,5.1,Negative
862,22,Female,Graduate,Other,8,Instagram,Yes,5.2,5.3,Negative
863,23,Male,Graduate,Other,8.2,Facebook,Yes,5.7,4,Negative
864,21,Male,Undergraduate,Other,3.1,LinkedIn,No,8.5,8.5,Positive
865,22,Male,Undergraduate,UK,8.2,Facebook,Yes,4.6,4.1,Negative
866,20,Male,Graduate,India,3.8,Instagram,No,8.2,7.8,Positive
867,19,Male,Graduate,Other,2.5,YouTube,No,7.6,8.4,Positive
868,19,Female,Undergraduate,Germany,5.7,TikTok,Yes,5.2,4.1,Negative
869,18,Male,Undergraduate,UK,7.3,LinkedIn,No,5.3,4,Negative
870,21,Male,High School,Other,3.7,LinkedIn,No,7,8.5,Positive
871,20,Female,High School,Other,2.9,Facebook,No,8.4,8.4,Positive
872,18,Male,Undergraduate,Other,7.4,Twitter,Yes,4.9,4.3,Negative
873,18,Female,Graduate,UK,4,LinkedIn,No,6.9,6.1,Neutral
874,21,Male,High School,Other,3.6,TikTok,Yes,8.5,7.1,Positive
875,23,Female,High School,Other,4.7,Twitter,No,7.3,6,Neutral
876,19,Male,High School,Other,4.4,TikTok,No,7,6.2,Neutral
877,18,Male,Graduate,Other,6.5,Snapchat,No,5.4,4.1,Negative
878,21,Male,Graduate,India,4.4,Instagram,No,7.3,6.1,Neutral
879,18,Male,Graduate,Other,6.3,Facebook,Yes,4.8,5,Negative
880,22,Female,Graduate,Other,6.2,YouTube,Yes,5.6,4.6,Negative
881,18,Female,Undergraduate,Other,7.7,Facebook,No,5.4,4,Negative
882,24,Female,High School,Other,3.7,Instagram,Yes,8.8,9,Positive
883,20,Female,High School,Other,7,Instagram,No,4.5,5.9,Negative
884,24,Male,Undergraduate,Other,7,Instagram,Yes,5.8,5.1,Negative
885,24,Female,Graduate,Other,4.6,LinkedIn,Yes,6.8,6.4,Neutral
886,19,Male,Undergraduate,UK,7.4,Instagram,Yes,5.2,4.7,Negative
887,19,Male,High School,India,3.5,Twitter,Yes,6,7,Neutral
888,21,Male,High School,Other,7.4,Facebook,Yes,5.3,5.5,Negative
889,24,Female,High School,Other,3.6,Instagram,No,6.9,6.5,Neutral
890,24,Male,Undergraduate,Other,8.3,Twitter,Yes,5.5,4.3,Negative
891,21,Male,Undergraduate,Canada,2.1,Twitter,No,8.8,7,Positive
892,24,Female,Undergraduate,Canada,1.7,YouTube,No,7.1,7.5,Positive
893,21,Male,High School,India,2.5,Snapchat,No,7.4,8,Positive
894,20,Female,Undergraduate,Other,7.2,LinkedIn,Yes,5.9,4.2,Negative
895,19,Female,Undergraduate,Other,2.2,Twitter,No,7.6,8.9,Positive
896,24,Male,High School,Other,7,YouTube,Yes,5.6,5.7,Negative
897,20,Male,Undergraduate,Other,1.8,Snapchat,No,8.5,7.5,Positive
898,23,Female,Graduate,Other,7.4,YouTube,Yes,5.7,4.2,Negative
899,23,Female,Undergraduate,Other,6.5,Twitter,Yes,5.6,4.6,Negative
900,23,Female,Undergraduate,Australia,4.6,Snapchat,Yes,6.9,6.6,Neutral
901,20,Female,Undergraduate,Other,5.5,LinkedIn,No,6.5,6.8,Neutral
902,21,Female,High School,Other,5.4,Snapchat,Yes,6.3,6.5,Neutral
903,18,Male,Undergraduate,Other,7,YouTube,No,5.2,4.9,Negative
904,20,Male,High School,Canada,5.8,Twitter,Yes,5.6,5.5,Negative
905,19,Female,Undergraduate,Other,8.3,YouTube,No,5.9,4.7,Negative
906,19,Male,Undergraduate,UK,2,Snapchat,No,7.5,7.8,Positive
907,18,Male,Graduate,Other,2.8,Instagram,No,7.3,8.2,Positive
908,21,Female,High School,Other,8.4,Facebook,Yes,5.2,5.1,Negative
909,24,Female,Undergraduate,Other,2.9,Twitter,Yes,7.7,8.1,Positive
910,18,Male,Undergraduate,Other,2.4,Twitter,Yes,7.3,8.4,Positive
911,20,Male,Graduate,Other,5,Instagram,No,7,6.8,Neutral
912,23,Female,Graduate,Germany,5.5,LinkedIn,No,7.3,6.9,Neutral
913,18,Male,Graduate,Canada,6.3,LinkedIn,Yes,6,6,Negative
914,20,Female,Undergraduate,Other,2.5,TikTok,Yes,7.7,8.5,Positive
915,19,Female,High School,Germany,6.5,Facebook,No,5.9,5.3,Negative
916,22,Male,High School,Other,7.8,Instagram,No,6,5.3,Negative
917,18,Female,High School,Other,4.8,LinkedIn,Yes,6.8,6.3,Neutral
918,20,Male,Graduate,Other,3.8,Snapchat,No,6.7,6.2,Neutral
919,22,Male,High School,India,3.9,Facebook,No,8.6,8.3,Positive
920,22,Female,Undergraduate,Other,6.3,YouTube,Yes,5.6,5,Negative
921,23,Female,High School,Germany,6.6,Instagram,No,4.6,6,Negative
922,23,Male,Graduate,Other,6.2,Snapchat,Yes,5.3,5,Negative
923,18,Male,High School,India,5.3,Snapchat,No,6.3,6.6,Neutral
924,24,Male,Graduate,UK,2.4,Facebook,No,7.5,7.1,Positive
925,23,Male,High School,Other,6.7,Snapchat,Yes,5.5,5,Negative
926,21,Female,High School,UK,7.6,Facebook,No,5.9,4.7,Negative
927,24,Female,High School,Other,7.5,YouTube,Yes,4.8,5.4,Negative
928,22,Male,High School,USA,8,YouTube,Yes,5.2,4.7,Negative
929,18,Male,Graduate,UK,7.5,LinkedIn,Yes,5.4,4.2,Negative
930,23,Female,Undergraduate,Other,4.5,Twitter,Yes,6.9,6.1,Neutral
931,20,Male,Undergraduate,Other,2.9,Twitter,No,8.2,7.6,Positive
932,20,Female,Graduate,USA,5.6,TikTok,Yes,5.7,5.1,Negative
933,21,Male,Undergraduate,Other,5.2,Snapchat,Yes,6.4,6.1,Neutral
934,18,Male,Graduate,Other,7.3,Twitter,Yes,5.3,5,Negative
935,20,Female,Graduate,UK,6.6,Facebook,Yes,5.3,4.6,Negative
936,21,Male,Graduate,Other,5.8,Twitter,No,5.4,4.9,Negative
937,19,Male,Graduate,UK,1.8,TikTok,No,7.6,8.3,Positive
938,22,Male,High School,India,6.1,Snapchat,Yes,4.5,5.8,Negative
939,23,Female,Graduate,Other,7.4,Instagram,Yes,4.6,4.3,Negative
940,18,Female,Graduate,Other,6.3,YouTube,Yes,5.5,4.2,Negative
941,21,Male,Undergraduate,Australia,5.7,Instagram,Yes,7.5,6.6,Neutral
942,18,Male,Undergraduate,Other,5.6,Twitter,No,6.9,6,Neutral
943,24,Female,Graduate,Other,3.6,LinkedIn,No,8.4,7.6,Positive
944,24,Male,Graduate,USA,5.2,Facebook,Yes,7.3,6.1,Neutral
945,18,Female,High School,Other,1.8,YouTube,No,7.9,8,Positive
946,22,Male,Undergraduate,Australia,5.7,Snapchat,Yes,7.4,6.9,Neutral
947,21,Female,Undergraduate,Other,1.7,Instagram,No,8.7,7.4,Positive
948,24,Female,Undergraduate,Other,3.8,Facebook,No,6.8,6.9,Neutral
949,19,Female,Graduate,Australia,6.2,Facebook,Yes,5.2,5.9,Negative
950,19,Male,Undergraduate,Other,3.4,YouTube,No,8.6,7.6,Positive
951,24,Female,Graduate,Other,5.3,Instagram,No,6.4,6.8,Neutral
952,24,Female,Undergraduate,Other,2.1,Instagram,No,8,8.7,Positive
953,19,Male,Undergraduate,Other,2,Instagram,No,7.1,8.2,Positive
954,19,Female,High School,Other,6.3,Snapchat,Yes,5.7,5.4,Negative
955,19,Female,Undergraduate,Other,5.2,Twitter,No,6.8,6.2,Neutral
956,18,Female,Undergraduate,USA,3.3,Facebook,No,8,8.8,Positive
957,23,Female,Graduate,Other,2.9,YouTube,Yes,7.3,8.5,Positive
958,18,Male,High School,Other,3.8,Facebook,No,8.4,8.3,Positive
959,18,Female,Undergraduate,Other,3.2,Snapchat,No,7.8,8.5,Positive
960,22,Female,Graduate,Canada,7.7,TikTok,Yes,5.8,4.2,Negative
961,18,Male,Undergraduate,Other,2.2,Twitter,No,8.3,7.4,Positive
962,20,Male,Graduate,Other,2,LinkedIn,No,8.2,7.7,Positive
963,18,Male,Graduate,Other,4.7,Snapchat,No,6.1,6.6,Neutral
964,21,Male,High School,Other,1.7,Snapchat,No,8.5,7.7,Positive
965,20,Male,Undergraduate,Other,7.8,Twitter,Yes,5.2,5.2,Negative
966,18,Male,High School,Other,6.5,Snapchat,No,5.4,4.1,Negative
967,18,Female,Undergraduate,Other,6,TikTok,Yes,5.5,5,Negative
968,18,Female,High School,Other,5.9,Snapchat,Yes,4.6,5.6,Negative
969,22,Male,Undergraduate,Other,6,Instagram,Yes,5.8,5.5,Negative
970,22,Male,High School,Germany,5.6,YouTube,Yes,5.6,5.7,Negative
971,22,Male,High School,Australia,6,YouTube,Yes,6.8,6.9,Neutral
972,23,Male,Undergraduate,Other,6,Instagram,Yes,5.4,5.1,Negative
973,24,Male,Graduate,Other,7.4,Twitter,Yes,5.6,5.1,Negative
974,21,Male,High School,Other,3.8,Snapchat,No,6.7,6.8,Neutral
975,20,Male,Undergraduate,Other,5.6,YouTube,Yes,5.3,5.4,Negative
976,23,Female,Undergraduate,India,1.5,Snapchat,No,7.2,7.7,Positive
977,20,Female,Graduate,UK,5.9,LinkedIn,Yes,5.5,4.3,Negative
978,20,Male,Graduate,Other,4.9,Facebook,Yes,7.4,6.1,Neutral
979,24,Female,High School,Other,7.1,YouTube,Yes,4.7,4,Negative
980,19,Male,Graduate,Other,3.3,Instagram,No,8.2,7.3,Positive
981,21,Male,High School,Other,6.8,Twitter,Yes,4.6,4,Negative
982,22,Female,Undergraduate,Other,2.6,Twitter,No,7.5,8.5,Positive
983,18,Male,High School,Other,3.7,LinkedIn,Yes,6.9,6.9,Neutral
984,22,Female,High School,Germany,6.6,Snapchat,Yes,4.7,5.4,Negative
985,20,Male,High School,Other,6.5,LinkedIn,Yes,4.5,4.7,Negative
986,23,Male,Graduate,Other,5.6,Snapchat,Yes,5.8,4,Negative
987,21,Female,Graduate,Other,5.6,Instagram,Yes,5.4,5.1,Negative
988,23,Male,Graduate,USA,5.5,Instagram,Yes,5.9,4.3,Negative
989,21,Female,Undergraduate,Australia,7.5,YouTube,Yes,5,4.8,Negative
990,18,Female,Graduate,Other,6.2,Facebook,Yes,5.1,5.2,Negative
991,19,Male,Undergraduate,Other,7.4,TikTok,Yes,5.5,4.1,Negative
992,21,Male,High School,Other,2.9,Facebook,Yes,8.7,8.9,Positive
993,18,Male,High School,Other,6.7,Instagram,No,4.8,5.8,Negative
994,20,Female,Graduate,Other,2.7,YouTube,No,7.8,7.5,Positive
995,19,Male,Graduate,Other,8.1,YouTube,No,4.5,5.8,Negative
996,18,Male,Graduate,Other,7,Twitter,Yes,5.1,4.8,Negative
997,21,Female,Undergraduate,Other,6.1,Twitter,Yes,4.5,5.3,Negative
998,18,Female,Graduate,Other,4.2,Twitter,Yes,6.9,6.8,Neutral
999,21,Female,Undergraduate,Other,7.1,TikTok,Yes,5.5,4.8,Negative
1000,24,Male,Undergraduate,Germany,7.1,LinkedIn,Yes,5.8,4.2,Negative
